"91.06363636363638","246.4636363636364","363.9236363636364","0.9268966786431586","79.30709119273862","233.46764990487196","350.28464891112856","663.0593900087391","13883.431818181818","12457.795454545454","11403.181818181818"
"91.31054545454548","248.44145454545452","364.1501818181818","0.9277213594107326","79.67900318102028","235.57779136953863","350.4311719440801","665.687966494639","13705.886363636364","12276.136363636364","11206.34090909091"
"91.13745454545455","248.85127272727274","364.64145454545456","0.9294969744874163","79.6206274009936","236.31557834253192","351.9639027729677","667.9001085164932","13782.477272727272","12072.272727272728","11271.863636363636"
"88.38581818181818","241.01381818181818","355.48800000000006","0.9272291523461362","76.53776008580739","228.897388623049","343.4047949589888","648.8399436678452","14530.5","12145.15909090909","10946.704545454546"
"90.70218181818181","247.9094545454545","363.67163636363637","0.9281132813853866","78.99331573802542","235.49460884700085","350.4010140654953","664.8889386505216","14100.181818181818","12183.863636363636","11419.25"
"88.312","240.4818181818182","353.836","0.9270065162584032","76.44515044194029","228.3689318268542","341.7216936057245","646.535775874519","14807.25","12427.454545454546","11366.295454545454"
"91.448","248.7010909090909","366.11018181818184","0.9270716280052488","79.62305821777544","235.93686209942408","352.14171671254996","667.7016370297495","13550.0","12103.272727272728","11169.613636363636"
"91.50145454545455","247.54036363636362","363.80400000000003","0.9285860056789691","79.89004341521688","234.65178716554271","350.9701710626756","665.5120016434353","13401.795454545454","12089.568181818182","11113.045454545454"
"90.66145454545455","246.9574545454546","360.4847272727273","0.9257859626890004","78.76414560480842","234.02368868062794","346.41075347884123","659.1985877642776","14290.795454545454","12382.15909090909","11564.818181818182"
"46.73199999999999","121.7541818181818","176.8912727272727","0.86593784363462","36.282818056139924","108.90419668037727","163.96970772784238","309.1567224643596","32468.954545454544","54788.63636363636","53610.75"
"88.1058181818182","239.27272727272728","351.77163636363633","0.9252124131861902","76.18607659899362","226.72560094440348","338.8843995148316","641.7960770582288","14811.045454545454","12556.0","11248.295454545454"
"91.5930909090909","248.24799999999996","368.13636363636374","0.9296054375143948","79.94669999494756","235.90116318136552","355.5114235337357","671.3592867100488","13445.977272727272","12127.34090909091","10999.931818181818"
"88.08036363636364","238.83999999999995","349.94145454545446","0.9250016239456728","76.27223587702916","226.33435583514978","336.44268620496536","639.0492779171443","14991.84090909091","12564.477272727272","11447.704545454546"
"88.17200000000001","238.17054545454542","351.44836363636364","0.9241343169035244","76.1280388621551","225.4802126808334","338.19233121911424","639.8005827621027","15093.068181818182","12645.772727272728","11432.545454545454"
"91.504","248.93018181818178","362.9410909090909","0.9266900289519239","79.84829282576868","235.9774411600669","348.2357794888885","664.061513474724","13661.795454545454","12136.681818181818","11248.636363636364"
"91.35127272727273","250.36327272727274","368.44436363636356","0.9302954699483686","79.65344532205911","238.28343390211174","356.3553006387688","674.2921798629397","13579.636363636364","11849.886363636364","11124.568181818182"
"84.89854545454544","229.38109090909083","337.98799999999994","0.9215805676896084","72.88396571207942","216.71373656089185","324.96960426367457","614.5673065366459","19718.886363636364","18791.81818181818","17677.81818181818"
"91.13236363636365","247.46400000000006","362.04254545454546","0.927317777646544","79.41580402830704","234.62685542875778","348.42776384344955","662.4704233005143","13805.204545454546","12237.454545454546","11402.522727272728"
"91.52436363636365","249.73709090909094","365.2014545454546","0.9268192329466164","79.75801585234251","236.65547052637146","351.10431322821233","667.5177996069262","13441.636363636364","11797.25","11164.09090909091"
"91.90363636363635","249.88218181818183","368.3145454545455","0.9260142384825697","80.12310569939422","236.20315786487345","353.9385360684943","670.2647996327619","13026.181818181818","11593.863636363636","10723.477272727272"
"47.144363636363636","120.64690909090909","174.3789090909091","0.8577245937237677","36.49604589985881","106.89403984694552","159.21364431637713","302.60373006318144","32446.613636363636","54756.61363636364","53709.568181818184"
"88.34763636363637","240.82545454545453","357.0941818181818","0.9270737038373543","76.45216356091127","228.7287926913767","344.9869166674679","650.1678729197558","14484.454545454546","12162.477272727272","10912.113636363636"
"91.63636363636364","248.69854545454544","363.1065454545455","0.9274275605457788","79.97077637225033","236.18732368035586","348.5432468789823","664.7013469315884","13501.477272727272","12134.863636363636","11199.636363636364"
"92.1989090909091","250.21054545454544","367.49490909090906","0.9292458211226015","80.65933684565812","237.4762421824733","354.1884128704241","672.3239918985555","12949.795454545454","11508.545454545454","10848.704545454546"
"91.77381818181817","249.4774545454545","365.7207272727273","0.9293131353397222","80.21671835825052","236.78669050220637","352.8250625970376","669.8284714574945","13446.272727272728","11851.59090909091","10984.863636363636"
"92.0130909090909","249.9","368.7090909090909","0.9280501244444933","80.27637189457023","237.0421104207273","355.12488757582616","672.4433698911237","13159.318181818182","11836.568181818182","10929.295454545454"
"87.63745454545455","238.36909090909094","351.41018181818185","0.9259626416257595","75.82944375515692","225.94431177766853","339.0226496563177","640.7964051891431","15543.931818181818","12866.15909090909","11691.227272727272"
"91.87818181818183","251.15236363636367","368.7090909090909","0.929783131385295","80.1846923451665","238.97625804679168","355.84188621327405","675.0028366052322","13105.727272727272","11693.681818181818","10760.5"
"87.80036363636363","239.42290909090906","350.890909090909","0.9245174628577826","75.76589908246689","226.92006931770817","337.8515742000764","640.5375426002515","15258.40909090909","12495.613636363636","11498.772727272728"
"91.76363636363637","250.82654545454545","369.62036363636366","0.9308240334469836","80.31288533866925","238.60868745192283","357.0413571527409","675.9629299433329","12979.454545454546","11655.227272727272","10730.386363636364"
